82,91.998046875,103.234375,114.947265625,126.375,136.755859375,145.328125,151.330078125,154,152.44921875,147.03125,138.84765625,129.0,118.58984375,108.71875,100.48828125,95,92.12890625,90.78125,90.60546875,91.25,92.36328125,93.59375,94.58984375,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,94.603515625,93.640625,92.451171875,91.375,90.751953125,90.921875,92.224609375,95,100.76171875,109.84375,120.81640625,132.25,142.71484375,150.78125,155.01953125,154,146.51171875,133.40625,116.34765625,97.0,77.02734375,58.09375,41.86328125,30,22.21875,16.8125,13.3125,11.25,10.15625,9.5625,9.0,8
82,91.998046875,103.234375,114.947265625,126.375,136.755859375,145.328125,151.330078125,154,152.44921875,147.03125,138.84765625,129.0,118.58984375,108.71875,100.48828125,95,92.12890625,90.78125,90.60546875,91.25,92.36328125,93.59375,94.58984375,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,94.603515625,93.640625,92.451171875,91.375,90.751953125,90.921875,92.224609375,95,100.76171875,109.84375,120.81640625,132.25,142.71484375,150.78125,155.01953125,154,146.51171875,133.40625,116.34765625,97.0,77.02734375,58.09375,41.86328125,30,22.21875,16.8125,13.3125,11.25,10.15625,9.5625,9.0,8
